id,group,redbook_vol,bg_name,taxon,redbook_status,wp_exists,wp_url,wikidata_qid,redbook_url,rb_bg_name,rb_taxon,wd_bg_name,wd_taxon,wd_rb_taxon_match,content_status,wd_linked,notes
80,plants_fungi,vol1,Бохусова печурка,Agaricus bohusii,CR,yes,https://bg.wikipedia.org/wiki/Бохусова_печурка,Q10403027,http://e-ecodb.bas.bg/rdb/bg/vol1/Agabohus.html,Бохусова печурка,Agaricus bohusii,Бохусова печурка,Agaricus bohusii,yes,published_bot,yes,bgwiki sitelink set by bot; Article + Wikidata bgwiki sitelink created by bot 23 юни 2026
81,plants_fungi,vol1,Брястов инонотус,Inonotus ulmicola,EN,yes,https://bg.wikipedia.org/wiki/Брястов_инонотус,Q5969464,http://e-ecodb.bas.bg/rdb/bg/vol1/Inoulmic.html,Брястов инонотус,Inonotus ulmicola,брястов инонотус,Inonotus ulmicola,yes,published_bot,yes,bgwiki sitelink set by bot; Article + Wikidata bgwiki sitelink created by bot 23 юни 2026
82,plants_fungi,vol1,Булка гъба,Amanita caesarea,VU,redirect,https://bg.wikipedia.org/wiki/Булка_(гъба),Q220662,http://e-ecodb.bas.bg/rdb/bg/vol1/Amacaesa.html,Булка гъба,Amanita caesarea,булка,Amanita caesarea,yes,todo,,WP redirect -> Булка (гъба)
83,plants_fungi,vol1,Буниум,Bunium ferulaceum,CR,yes,https://bg.wikipedia.org/wiki/Буниум,Q15566524,http://e-ecodb.bas.bg/rdb/bg/vol1/Bunferul.html,Буниум,Bunium ferulaceum,Bunium ferulaceum,Bunium ferulaceum,yes,published_bot,yes,bgwiki sitelink set by bot; Article + Wikidata bgwiki sitelink created by bot 23 юни 2026
84,plants_fungi,vol1,Българска ауриния,Aurinia uechtritziana,EN,yes,https://bg.wikipedia.org/wiki/Българска_ауриния,Q15535186,http://e-ecodb.bas.bg/rdb/bg/vol1/Auruecht.html,Българска ауриния,Aurinia uechtritziana,Aurinia uechtritziana,Aurinia uechtritziana,yes,published_bot,yes,bgwiki sitelink set by bot; Article + Wikidata bgwiki sitelink created by bot 23 юни 2026
85,plants_fungi,vol1,Българска гърлица,Limonium bulgaricum,CR,yes,https://bg.wikipedia.org/wiki/Българска_гърлица,Q29089750,http://e-ecodb.bas.bg/rdb/bg/vol1/Limbulga.html,Българска гърлица,Limonium bulgaricum,българска гърлица,Limonium bulgaricum,yes,todo,,
86,plants_fungi,vol1,Българска паламида,Cirsium bulgaricum,EN,yes,https://bg.wikipedia.org/wiki/Българска_паламида,Q15600103,http://e-ecodb.bas.bg/rdb/bg/vol1/Cirbulga.html,Българска паламида,Cirsium bulgaricum,Българска паламида,Cirsium bulgaricum,yes,todo,,
87,plants_fungi,vol1,Българска тимелея,Thymelaea bulgarica,EN,yes,https://bg.wikipedia.org/wiki/Българска_тимелея,Q29090415,http://e-ecodb.bas.bg/rdb/bg/vol1/Thybulga.html,Българска тимелея,Thymelaea bulgarica,българска тимелея,Thymelaea bulgarica,yes,todo,,
88,plants_fungi,vol1,Български ерантис,Eranthis bulgaricus,CR,yes,https://bg.wikipedia.org/wiki/Български_ерантис,Q17813039,http://e-ecodb.bas.bg/rdb/bg/vol1/Erabulga.html,Български ерантис,Eranthis bulgaricus,български ерантис,Eranthis bulgarica,no,published_bot,yes,bgwiki sitelink set by bot; Article + Wikidata bgwiki sitelink created by bot 23 юни 2026
89,plants_fungi,vol1,Български жълт хедизарум,Hedysarum grandiflorum subsp. bulgaricum,EN,yes,https://bg.wikipedia.org/wiki/Български_жълт_хедизарум,Q30114453,http://e-ecodb.bas.bg/rdb/bg/vol1/Hedgrand.html,Български жълт хедизарум,Hedysarum grandiflorum subsp. bulgaricum,жълт български хедизарум,Hedysarum grandiflorum subsp. bulgaricum,yes,published_bot,yes,bgwiki sitelink set by bot; Article + Wikidata bgwiki sitelink created by bot 23 юни 2026
90,plants_fungi,vol1,Български опопанакс,Opopanax chironium subsp. bulgaricum,VU,yes,https://bg.wikipedia.org/wiki/Български_опопанакс,Q30114786,http://e-ecodb.bas.bg/rdb/bg/vol1/Opochiro.html,Български опопанакс,Opopanax chironium subsp. bulgaricum,български опопанакас,Opopanax chironium subsp. bulgaricum,yes,published_bot,yes,bgwiki sitelink set by bot; Article + Wikidata bgwiki sitelink created by bot 23 юни 2026
91,plants_fungi,vol1,Български ранилист,Betonica bulgarica,EN,yes,https://bg.wikipedia.org/wiki/Български_ранилист,Q29091101,http://e-ecodb.bas.bg/rdb/bg/vol1/Betbulga.html,Български ранилист,Betonica bulgarica,български ранилист,Betonica bulgarica,yes,published_bot,yes,bgwiki sitelink set by bot; Article + Wikidata bgwiki sitelink created by bot 23 юни 2026
92,plants_fungi,vol1,Български скален копър,Seseli bulgaricum,CR,yes,https://bg.wikipedia.org/wiki/Български_скален_копър,Q17132834,http://e-ecodb.bas.bg/rdb/bg/vol1/Sesbulga.html,Български скален копър,Seseli bulgaricum,български скален копър,Seseli bulgaricum,yes,published_bot,yes,bgwiki sitelink set by bot; Article + Wikidata bgwiki sitelink created by bot 23 юни 2026
93,plants_fungi,vol1,Български сърпец,Serratula bulgarica,CR,yes,https://bg.wikipedia.org/wiki/Български_сърпец,Q29091355,http://e-ecodb.bas.bg/rdb/bg/vol1/Serbulga.html,Български сърпец,Serratula bulgarica,български сърпец,Serratula bulgarica,yes,todo,,
94,plants_fungi,vol1,Бъндерицово шапиче,Alchemilla bandericensis,CR,yes,https://bg.wikipedia.org/wiki/Бъндерицово_шапиче,Q15288520,http://e-ecodb.bas.bg/rdb/bg/vol1/Alcbande.html,Бъндерицово шапиче,Alchemilla bandericensis,бъндерицово шапиче,Alchemilla bandericensis,yes,todo,,
95,plants_fungi,vol1,Бюлярдов паяжинник,Cortinarius bulliardii,EN,yes,https://bg.wikipedia.org/wiki/Бюлярдов_паяжинник,Q2998107,http://e-ecodb.bas.bg/rdb/bg/vol1/Corbulli.html,Бюлярдов паяжинник,Cortinarius bulliardii,Бюлярдов паяжинник,Cortinarius bulliardii,yes,published_bot,yes,bgwiki sitelink set by bot; Article + Wikidata bgwiki sitelink created by bot 23 юни 2026
96,plants_fungi,vol1,Бялоопасана неотиелла,Neottiella albocincta,CR,yes,https://bg.wikipedia.org/wiki/Бялоопасана_неотиелла,Q10598948,http://e-ecodb.bas.bg/rdb/bg/vol1/Neoalboc.html,Бялоопасана неотиелла,Neottiella albocincta,Бялоопасана неотиелла,Neottiella albocincta,yes,published_bot,yes,bgwiki sitelink set by bot; Article + Wikidata bgwiki sitelink created by bot 23 юни 2026
97,plants_fungi,vol1,Вагеницова метличина,Centaurea wagenitziana,CR,yes,https://bg.wikipedia.org/wiki/Вагеницова_метличина,Q92706805,http://e-ecodb.bas.bg/rdb/bg/vol1/Cenwagen.html,Вагеницова метличина,Centaurea wagenitziana,Centaurea wagenitziana,Centaurea wagenitziana,yes,todo,,
98,plants_fungi,vol1,Вайлантова антродия,Antrodia vaillantii,EN,yes,https://bg.wikipedia.org/wiki/Вайлантова_антродия,Q2720064,http://e-ecodb.bas.bg/rdb/bg/vol1/Antvaill.html,Вайлантова антродия,Antrodia vaillantii,Fibroporia vaillantii,Fibroporia vaillantii,no,published_bot,yes,bgwiki sitelink set by bot; Article + Wikidata bgwiki sitelink created by bot 23 юни 2026
99,plants_fungi,vol1,Варненски пирей,Elymus varnensis,EN,yes,https://bg.wikipedia.org/wiki/Варненски_пирей,Q29092128,http://e-ecodb.bas.bg/rdb/bg/vol1/Elyvarne.html,Варненски пирей,Elymus varnensis,варненски пирей,Elymus varnensis,yes,published_bot,yes,bgwiki sitelink set by bot; published 24 юни 2026
100,plants_fungi,vol1,Вебиев див бадем,Amygdalus delipavlovii,CR,yes,https://bg.wikipedia.org/wiki/Вебиев_див_бадем,Q56478469,http://e-ecodb.bas.bg/rdb/bg/vol1/Amydelip.html,Вебиев див бадем,Amygdalus delipavlovii,Вебиев див бадем,Amygdalus delipavlovii,yes,todo,,
101,plants_fungi,vol1,Веленовскиево еньовче,Galium velenovskyi,EN,yes,https://bg.wikipedia.org/wiki/Веленовскиево_еньовче,Q15455318,http://e-ecodb.bas.bg/rdb/bg/vol1/Galvelen.html,Веленовскиево еньовче,Galium velenovskyi,веленовскиево еньовче,Galium velenovskyi,yes,published_bot,yes,bgwiki sitelink set by bot; published 24 юни 2026
102,plants_fungi,vol1,Великолепна манатарка,Boletus permagnificus,CR,yes,https://bg.wikipedia.org/wiki/Великолепна_манатарка,Q4939363,http://e-ecodb.bas.bg/rdb/bg/vol1/Bolperma.html,Великолепна манатарка,Boletus permagnificus,Boletus permagnificus,Boletus permagnificus,yes,published_bot,yes,bgwiki sitelink set by bot; published 24 юни 2026
103,plants_fungi,vol1,Величествена осмунда,Osmunda regalis,CR,redirect,https://bg.wikipedia.org/wiki/Царска_папрат,Q733398,http://e-ecodb.bas.bg/rdb/bg/vol1/Osmregal.html,Величествена осмунда,Osmunda regalis,царска папрат,Osmunda regalis,yes,todo,,WP redirect -> Царска папрат
104,plants_fungi,vol1,Велчево плюскавиче,Silene velcevii,CR,yes,https://bg.wikipedia.org/wiki/Велчево_плюскавиче,Q17237551,http://e-ecodb.bas.bg/rdb/bg/vol1/Silvelce.html,Велчево плюскавиче,Silene velcevii,велчево плюскавиче,Silene velcevii,yes,published_bot,yes,bgwiki sitelink set by bot; published 24 юни 2026
105,plants_fungi,vol1,Венерин косъм,Adiantum capillus-veneris,CR,yes,https://bg.wikipedia.org/wiki/Венерин_косъм,Q4678994,http://e-ecodb.bas.bg/rdb/bg/vol1/Adicapil.html,Венерин косъм,Adiantum capillus-veneris,венерин косъм,Adiantum capillus-veneris,yes,todo,,
106,plants_fungi,vol1,Венерина обувка,Cypripedium calceolus,CR,yes,https://bg.wikipedia.org/wiki/Венерина_обувка,Q156124,http://e-ecodb.bas.bg/rdb/bg/vol1/Cypcalce.html,Венерина обувка,Cypripedium calceolus,венерина пантофка,Cypripedium calceolus,yes,published_bot,yes,bgwiki sitelink set by bot; published 24 юни 2026
107,plants_fungi,vol1,Византийско червеноглавче,Knautia byzantina,CR,yes,https://bg.wikipedia.org/wiki/Византийско_червеноглавче,Q17436306,http://e-ecodb.bas.bg/rdb/bg/vol1/Knabyzan.html,Византийско червеноглавче,Knautia byzantina,Knautia byzantina,Knautia byzantina,yes,published_bot,yes,bgwiki sitelink set by bot; published 24 юни 2026
108,plants_fungi,vol1,Вилмотианов клин,Astragalus wilmottianus,EN,yes,https://bg.wikipedia.org/wiki/Вилмотианов_клин,Q15524803,http://e-ecodb.bas.bg/rdb/bg/vol1/Astwilmo.html,Вилмотианов клин,Astragalus wilmottianus,вилмотианово сграбиче,Astragalus wilmottianus,yes,published_bot,yes,bgwiki sitelink set by bot; published 24 юни 2026
109,plants_fungi,vol1,Винчелистен лопен,Verbascum bugulifolium,EN,yes,https://bg.wikipedia.org/wiki/Винчелистен_лопен,Q17746897,http://e-ecodb.bas.bg/rdb/bg/vol1/Verbugul.html,Винчелистен лопен,Verbascum bugulifolium,венчелистен лопен,Verbascum bugulifolium,yes,published_bot,yes,bgwiki sitelink set by bot; published 24 юни 2026
110,plants_fungi,vol1,Виолетов паяжинник,Cortinarius violaceus,EN,yes,https://bg.wikipedia.org/wiki/Виолетов_паяжинник,Q167887,http://e-ecodb.bas.bg/rdb/bg/vol1/Corviola.html,Виолетов паяжинник,Cortinarius violaceus,Виолетов паяжинник,Cortinarius violaceus,yes,published_bot,yes,bgwiki sitelink set by bot; published 24 юни 2026
111,plants_fungi,vol1,Виолетова звезданка,Sarcosphaera coronaria,VU,yes,https://bg.wikipedia.org/wiki/Виолетова_звезданка,Q2030523,http://e-ecodb.bas.bg/rdb/bg/vol1/Sarcoron.html,Виолетова звезданка,Sarcosphaera coronaria,Sarcosphaera coronaria,Sarcosphaera coronaria,yes,published_bot,yes,bgwiki sitelink set by bot; published 24 юни 2026
112,plants_fungi,vol1,Виолетова кегла,Ombrophila violacea,EN,yes,https://bg.wikipedia.org/wiki/%D0%92%D0%B8%D0%BE%D0%BB%D0%B5%D1%82%D0%BE%D0%B2%D0%B0_%D0%BA%D0%B5%D0%B3%D0%BB%D0%B0,Q10609549,http://e-ecodb.bas.bg/rdb/bg/vol1/Ombviola.html,Виолетова кегла,Ombrophila violacea,Виолетова кегла,Ombrophila violacea,yes,published_bot,yes,bgwiki sitelink set by bot; Article + Wikidata bgwiki sitelink created by bot 2026-06-24
113,plants_fungi,vol1,Виолетова тръбенка,Gomphus clavatus,VU,yes,https://bg.wikipedia.org/wiki/%D0%92%D0%B8%D0%BE%D0%BB%D0%B5%D1%82%D0%BE%D0%B2%D0%B0_%D1%82%D1%80%D1%8A%D0%B1%D0%B5%D0%BD%D0%BA%D0%B0,Q1478471,http://e-ecodb.bas.bg/rdb/bg/vol1/Gomclava.html,Виолетова тръбенка,Gomphus clavatus,Виолетова тръбенка,Gomphus clavatus,yes,published_bot,yes,bgwiki sitelink set by bot; Article + Wikidata bgwiki sitelink created by bot 2026-06-24
114,plants_fungi,vol1,Вкореняваща се орешарка,Clitocybe vermicularis,EN,yes,https://bg.wikipedia.org/wiki/%D0%92%D0%BA%D0%BE%D1%80%D0%B5%D0%BD%D1%8F%D0%B2%D0%B0%D1%89%D0%B0_%D1%81%D0%B5_%D0%BE%D1%80%D0%B5%D1%88%D0%B0%D1%80%D0%BA%D0%B0,Q10455219,http://e-ecodb.bas.bg/rdb/bg/vol1/Clivermi.html,Вкореняваща се орешарка,Clitocybe vermicularis,Clitocybe rhizophora,Clitocybe rhizophora,no,published_bot,yes,bgwiki sitelink set by bot; Article + Wikidata bgwiki sitelink created by bot 2026-06-24
115,plants_fungi,vol1,Влагалищна власатка,Festuca vaginata,EN,yes,https://bg.wikipedia.org/wiki/%D0%92%D0%BB%D0%B0%D0%B3%D0%B0%D0%BB%D0%B8%D1%89%D0%BD%D0%B0_%D0%B2%D0%BB%D0%B0%D1%81%D0%B0%D1%82%D0%BA%D0%B0,Q15478283,http://e-ecodb.bas.bg/rdb/bg/vol1/Fesvagin.html,Влагалищна власатка,Festuca vaginata,влагалищна власатка,Festuca vaginata,yes,published_bot,yes,bgwiki sitelink set by bot; Article + Wikidata bgwiki sitelink created by bot 2026-06-24
116,plants_fungi,vol1,Влакнест скорпиурус,Scorpiurus subvillosus,EN,yes,https://bg.wikipedia.org/wiki/%D0%92%D0%BB%D0%B0%D0%BA%D0%BD%D0%B5%D1%81%D1%82_%D1%81%D0%BA%D0%BE%D1%80%D0%BF%D0%B8%D1%83%D1%80%D1%83%D1%81,Q3762497,http://e-ecodb.bas.bg/rdb/bg/vol1/Scosubvi.html,Влакнест скорпиурус,Scorpiurus subvillosus,Scorpiurus muricatus,Scorpiurus muricatus,no,published_bot,yes,bgwiki sitelink set by bot; Article + Wikidata bgwiki sitelink created by bot 2026-06-24
117,plants_fungi,vol1,Влакнеста басия,Bassia hirsuta,EN,yes,https://bg.wikipedia.org/wiki/%D0%92%D0%BB%D0%B0%D0%BA%D0%BD%D0%B5%D1%81%D1%82%D0%B0_%D0%B1%D0%B0%D1%81%D0%B8%D1%8F,Q2133169,http://e-ecodb.bas.bg/rdb/bg/vol1/Bashirsu.html,Влакнеста басия,Bassia hirsuta,Spirobassia hirsuta,Spirobassia hirsuta,no,published_bot,yes,bgwiki sitelink set by bot; Article + Wikidata bgwiki sitelink created by bot 2026-06-24
118,plants_fungi,vol1,Влакнеста жълтуга,Genista pilosa,EN,yes,https://bg.wikipedia.org/wiki/%D0%92%D0%BB%D0%B0%D0%BA%D0%BD%D0%B5%D1%81%D1%82%D0%B0_%D0%B6%D1%8A%D0%BB%D1%82%D1%83%D0%B3%D0%B0,Q161721,http://e-ecodb.bas.bg/rdb/bg/vol1/Genpilos.html,Влакнеста жълтуга,Genista pilosa,Genista pilosa,Genista pilosa,yes,published_bot,yes,bgwiki sitelink set by bot; Article + Wikidata bgwiki sitelink created by bot 2026-06-24
119,plants_fungi,vol1,Воден орех,Trapa natans,EN,yes,https://bg.wikipedia.org/wiki/Воден_орех,Q161110,http://e-ecodb.bas.bg/rdb/bg/vol1/Tranatan.html,Воден орех,Trapa natans,воден орех,Trapa natans,yes,todo,,
120,plants_fungi,vol1,Водна детелина,Menyanthes trifoliata,EN,redirect,https://bg.wikipedia.org/wiki/Горчивче,Q156153,http://e-ecodb.bas.bg/rdb/bg/vol1/Mentrifo.html,Водна детелина,Menyanthes trifoliata,горчивче,Menyanthes trifoliata,yes,todo,,WP redirect -> Горчивче
